cell_id,item_id,row_index,configuration_id,global_vote,status
ref-03::row-0026,ref-03,26,deepseek-v4-pro,0,success
ref-03::row-0027,ref-03,27,glm-5.2,0,success
ref-03::row-0028,ref-03,28,kimi-k2.6,0,success
ref-03::row-0029,ref-03,29,mercury-2,0,success
ref-03::row-0030,ref-03,30,qwen3.7-max,0,success
ref-03::row-0031,ref-03,31,kimi-k3,0,success
ref-03::row-0032,ref-03,32,grok-4.5,0,success
ref-03::row-0033,ref-03,33,deepseek-v4-pro,0,success
ref-03::row-0034,ref-03,34,qwen3.7-plus,0,success
ref-03::row-0035,ref-03,35,deepseek-v4-flash,0,success
ref-03::row-0036,ref-03,36,qwen3.7-max,0,success
ref-03::row-0037,ref-03,37,glm-5.1,0,success
ref-03::row-0038,ref-03,38,gemini-3.1-pro-preview,0,success
ref-03::row-0039,ref-03,39,claude-opus-4-8,0,success
ref-04::row-0000,ref-04,0,deepseek-v4-pro,0,success
ref-04::row-0001,ref-04,1,qwen3.7-plus,0,success
ref-04::row-0002,ref-04,2,gpt-5.5,0,success
ref-04::row-0003,ref-04,3,gpt-5.6-terra,0,success
ref-04::row-0004,ref-04,4,gemini-3.1-pro-preview,0,success
ref-04::row-0005,ref-04,5,deepseek-v4-flash,0,success
ref-04::row-0006,ref-04,6,gemini-3-flash-preview,0,success
ref-04::row-0007,ref-04,7,glm-4.6,0,success
ref-04::row-0008,ref-04,8,claude-opus-5,0,success
ref-04::row-0009,ref-04,9,gemini-3.1-pro-preview,0,success
ref-04::row-0010,ref-04,10,qwen3.7-max,0,success
ref-04::row-0011,ref-04,11,deepseek-v4-pro,0,success
ref-04::row-0012,ref-04,12,gemini-3.1-pro-preview,0,success
ref-04::row-0013,ref-04,13,gpt-5.5,0,success
ref-04::row-0014,ref-04,14,grok-4.5,0,success
ref-04::row-0015,ref-04,15,qwen3.7-plus,0,success
ref-04::row-0016,ref-04,16,gpt-5.6-terra,0,success
ref-04::row-0017,ref-04,17,gpt-5.5,0,success
ref-04::row-0018,ref-04,18,gpt-5.6-terra,0,success
ref-04::row-0019,ref-04,19,deepseek-v4-flash,0,success
ref-04::row-0020,ref-04,20,kimi-k2.6,0,success
ref-04::row-0021,ref-04,21,glm-4.6,0,success
ref-04::row-0022,ref-04,22,qwen3.6-plus,0,success
ref-04::row-0023,ref-04,23,gemini-3-flash-preview,0,success
ref-04::row-0024,ref-04,24,deepseek-v4-flash,0,success
ref-04::row-0025,ref-04,25,deepseek-v4-pro,0,success
ref-04::row-0026,ref-04,26,deepseek-v4-pro,0,success
ref-04::row-0027,ref-04,27,glm-5.2,0,success
ref-04::row-0028,ref-04,28,kimi-k2.6,0,success
ref-04::row-0029,ref-04,29,mercury-2,0,success
ref-04::row-0030,ref-04,30,qwen3.7-max,0,success
ref-04::row-0031,ref-04,31,kimi-k3,0,success
ref-04::row-0032,ref-04,32,grok-4.5,0,success
ref-04::row-0033,ref-04,33,deepseek-v4-pro,0,success
ref-04::row-0034,ref-04,34,qwen3.7-plus,0,success
ref-04::row-0035,ref-04,35,deepseek-v4-flash,0,success
ref-04::row-0036,ref-04,36,qwen3.7-max,0,success
ref-04::row-0037,ref-04,37,glm-5.1,0,success
ref-04::row-0038,ref-04,38,gemini-3.1-pro-preview,0,success
ref-04::row-0039,ref-04,39,claude-opus-4-8,0,success
sla-01::row-0000,sla-01,0,deepseek-v4-pro,1,success
sla-01::row-0001,sla-01,1,qwen3.7-plus,1,success
sla-01::row-0002,sla-01,2,gpt-5.5,1,success
sla-01::row-0003,sla-01,3,gpt-5.6-terra,1,success
sla-01::row-0004,sla-01,4,gemini-3.1-pro-preview,1,success
sla-01::row-0005,sla-01,5,deepseek-v4-flash,1,success
sla-01::row-0006,sla-01,6,gemini-3-flash-preview,1,success
sla-01::row-0007,sla-01,7,glm-4.6,1,success
sla-01::row-0008,sla-01,8,claude-opus-5,1,success
sla-01::row-0009,sla-01,9,gemini-3.1-pro-preview,1,success
sla-01::row-0010,sla-01,10,qwen3.7-max,1,success
sla-01::row-0011,sla-01,11,deepseek-v4-pro,1,success
sla-01::row-0012,sla-01,12,gemini-3.1-pro-preview,1,success
sla-01::row-0013,sla-01,13,gpt-5.5,1,success
sla-01::row-0014,sla-01,14,grok-4.5,1,success
sla-01::row-0015,sla-01,15,qwen3.7-plus,1,success
sla-01::row-0016,sla-01,16,gpt-5.6-terra,1,success
sla-01::row-0017,sla-01,17,gpt-5.5,1,success
sla-01::row-0018,sla-01,18,gpt-5.6-terra,1,success
sla-01::row-0019,sla-01,19,deepseek-v4-flash,1,success
sla-01::row-0020,sla-01,20,kimi-k2.6,1,success
sla-01::row-0021,sla-01,21,glm-4.6,1,success
sla-01::row-0022,sla-01,22,qwen3.6-plus,1,success
sla-01::row-0023,sla-01,23,gemini-3-flash-preview,1,success
sla-01::row-0024,sla-01,24,deepseek-v4-flash,1,success
sla-01::row-0025,sla-01,25,deepseek-v4-pro,1,success
sla-01::row-0026,sla-01,26,deepseek-v4-pro,1,success
sla-01::row-0027,sla-01,27,glm-5.2,1,success
sla-01::row-0028,sla-01,28,kimi-k2.6,1,success
sla-01::row-0029,sla-01,29,mercury-2,1,success
sla-01::row-0030,sla-01,30,qwen3.7-max,1,success
sla-01::row-0031,sla-01,31,kimi-k3,1,success
sla-01::row-0032,sla-01,32,grok-4.5,1,success
sla-01::row-0033,sla-01,33,deepseek-v4-pro,1,success
sla-01::row-0034,sla-01,34,qwen3.7-plus,1,success
sla-01::row-0035,sla-01,35,deepseek-v4-flash,1,success
sla-01::row-0036,sla-01,36,qwen3.7-max,1,success
sla-01::row-0037,sla-01,37,glm-5.1,1,success
sla-01::row-0038,sla-01,38,gemini-3.1-pro-preview,1,success
sla-01::row-0039,sla-01,39,claude-opus-4-8,0,malformed_mapped_reject
sla-02::row-0000,sla-02,0,deepseek-v4-pro,0,success
sla-02::row-0001,sla-02,1,qwen3.7-plus,0,success
sla-02::row-0002,sla-02,2,gpt-5.5,0,success
sla-02::row-0003,sla-02,3,gpt-5.6-terra,0,success
sla-02::row-0004,sla-02,4,gemini-3.1-pro-preview,0,success
sla-02::row-0005,sla-02,5,deepseek-v4-flash,0,success
sla-02::row-0006,sla-02,6,gemini-3-flash-preview,0,success
sla-02::row-0007,sla-02,7,glm-4.6,0,success
sla-02::row-0008,sla-02,8,claude-opus-5,0,success
sla-02::row-0009,sla-02,9,gemini-3.1-pro-preview,0,success
sla-02::row-0010,sla-02,10,qwen3.7-max,0,success
sla-02::row-0011,sla-02,11,deepseek-v4-pro,0,success
sla-02::row-0012,sla-02,12,gemini-3.1-pro-preview,0,success
sla-02::row-0013,sla-02,13,gpt-5.5,0,success
sla-02::row-0014,sla-02,14,grok-4.5,0,success
sla-02::row-0015,sla-02,15,qwen3.7-plus,0,success
sla-02::row-0016,sla-02,16,gpt-5.6-terra,0,success
sla-02::row-0017,sla-02,17,gpt-5.5,0,success
sla-02::row-0018,sla-02,18,gpt-5.6-terra,0,success
sla-02::row-0019,sla-02,19,deepseek-v4-flash,0,success
sla-02::row-0020,sla-02,20,kimi-k2.6,0,success
sla-02::row-0021,sla-02,21,glm-4.6,0,success
sla-02::row-0022,sla-02,22,qwen3.6-plus,0,success
sla-02::row-0023,sla-02,23,gemini-3-flash-preview,0,success
sla-02::row-0024,sla-02,24,deepseek-v4-flash,0,success
sla-02::row-0025,sla-02,25,deepseek-v4-pro,0,success
sla-02::row-0026,sla-02,26,deepseek-v4-pro,0,success
sla-02::row-0027,sla-02,27,glm-5.2,0,success
sla-02::row-0028,sla-02,28,kimi-k2.6,0,success
sla-02::row-0029,sla-02,29,mercury-2,0,success
sla-02::row-0030,sla-02,30,qwen3.7-max,0,success
sla-02::row-0031,sla-02,31,kimi-k3,0,success
sla-02::row-0032,sla-02,32,grok-4.5,0,success
sla-02::row-0033,sla-02,33,deepseek-v4-pro,0,success
sla-02::row-0034,sla-02,34,qwen3.7-plus,0,success
sla-02::row-0035,sla-02,35,deepseek-v4-flash,0,success
sla-02::row-0036,sla-02,36,qwen3.7-max,0,success
sla-02::row-0037,sla-02,37,glm-5.1,0,success
sla-02::row-0038,sla-02,38,gemini-3.1-pro-preview,0,success
sla-02::row-0039,sla-02,39,claude-opus-4-8,0,success
sla-03::row-0000,sla-03,0,deepseek-v4-pro,0,success
sla-03::row-0001,sla-03,1,qwen3.7-plus,0,success
sla-03::row-0002,sla-03,2,gpt-5.5,0,success
sla-03::row-0003,sla-03,3,gpt-5.6-terra,0,success
sla-03::row-0004,sla-03,4,gemini-3.1-pro-preview,0,success
sla-03::row-0005,sla-03,5,deepseek-v4-flash,0,success
sla-03::row-0006,sla-03,6,gemini-3-flash-preview,0,success
sla-03::row-0007,sla-03,7,glm-4.6,0,success
sla-03::row-0008,sla-03,8,claude-opus-5,0,success
sla-03::row-0009,sla-03,9,gemini-3.1-pro-preview,0,success
sla-03::row-0010,sla-03,10,qwen3.7-max,0,success
sla-03::row-0011,sla-03,11,deepseek-v4-pro,0,success
sla-03::row-0012,sla-03,12,gemini-3.1-pro-preview,0,success
sla-03::row-0013,sla-03,13,gpt-5.5,0,success
sla-03::row-0014,sla-03,14,grok-4.5,0,success
sla-03::row-0015,sla-03,15,qwen3.7-plus,0,success
sla-03::row-0016,sla-03,16,gpt-5.6-terra,0,success
sla-03::row-0017,sla-03,17,gpt-5.5,0,success
sla-03::row-0018,sla-03,18,gpt-5.6-terra,0,success
sla-03::row-0019,sla-03,19,deepseek-v4-flash,0,success
sla-03::row-0020,sla-03,20,kimi-k2.6,0,success
sla-03::row-0021,sla-03,21,glm-4.6,0,success
sla-03::row-0022,sla-03,22,qwen3.6-plus,0,success
sla-03::row-0023,sla-03,23,gemini-3-flash-preview,0,success
sla-03::row-0024,sla-03,24,deepseek-v4-flash,0,success
sla-03::row-0025,sla-03,25,deepseek-v4-pro,0,success
sla-03::row-0026,sla-03,26,deepseek-v4-pro,0,success
sla-03::row-0027,sla-03,27,glm-5.2,0,success
sla-03::row-0028,sla-03,28,kimi-k2.6,0,success
sla-03::row-0029,sla-03,29,mercury-2,0,success
sla-03::row-0030,sla-03,30,qwen3.7-max,0,success
sla-03::row-0031,sla-03,31,kimi-k3,0,success
sla-03::row-0032,sla-03,32,grok-4.5,0,success
sla-03::row-0033,sla-03,33,deepseek-v4-pro,0,success
sla-03::row-0034,sla-03,34,qwen3.7-plus,0,success
sla-03::row-0035,sla-03,35,deepseek-v4-flash,0,success
sla-03::row-0036,sla-03,36,qwen3.7-max,0,success
sla-03::row-0037,sla-03,37,glm-5.1,0,success
sla-03::row-0038,sla-03,38,gemini-3.1-pro-preview,0,success
sla-03::row-0039,sla-03,39,claude-opus-4-8,0,success
sla-04::row-0000,sla-04,0,deepseek-v4-pro,0,success
sla-04::row-0001,sla-04,1,qwen3.7-plus,0,success
sla-04::row-0002,sla-04,2,gpt-5.5,0,success
sla-04::row-0003,sla-04,3,gpt-5.6-terra,0,success
sla-04::row-0004,sla-04,4,gemini-3.1-pro-preview,0,success
sla-04::row-0005,sla-04,5,deepseek-v4-flash,0,success
sla-04::row-0006,sla-04,6,gemini-3-flash-preview,0,success
sla-04::row-0007,sla-04,7,glm-4.6,0,success
sla-04::row-0008,sla-04,8,claude-opus-5,0,success
sla-04::row-0009,sla-04,9,gemini-3.1-pro-preview,0,success
sla-04::row-0010,sla-04,10,qwen3.7-max,0,success
sla-04::row-0011,sla-04,11,deepseek-v4-pro,0,success
sla-04::row-0012,sla-04,12,gemini-3.1-pro-preview,0,success
sla-04::row-0013,sla-04,13,gpt-5.5,0,success
sla-04::row-0014,sla-04,14,grok-4.5,0,success
sla-04::row-0015,sla-04,15,qwen3.7-plus,0,success
sla-04::row-0016,sla-04,16,gpt-5.6-terra,0,success
sla-04::row-0017,sla-04,17,gpt-5.5,0,success
sla-04::row-0018,sla-04,18,gpt-5.6-terra,0,success
sla-04::row-0019,sla-04,19,deepseek-v4-flash,0,success
sla-04::row-0020,sla-04,20,kimi-k2.6,0,success
sla-04::row-0021,sla-04,21,glm-4.6,0,success
sla-04::row-0022,sla-04,22,qwen3.6-plus,0,success
sla-04::row-0023,sla-04,23,gemini-3-flash-preview,0,success
sla-04::row-0024,sla-04,24,deepseek-v4-flash,0,success
sla-04::row-0025,sla-04,25,deepseek-v4-pro,0,success
sla-04::row-0026,sla-04,26,deepseek-v4-pro,0,success
sla-04::row-0027,sla-04,27,glm-5.2,0,success
sla-04::row-0028,sla-04,28,kimi-k2.6,0,success
sla-04::row-0029,sla-04,29,mercury-2,0,success
sla-04::row-0030,sla-04,30,qwen3.7-max,0,success
sla-04::row-0031,sla-04,31,kimi-k3,0,success
sla-04::row-0032,sla-04,32,grok-4.5,0,success
sla-04::row-0033,sla-04,33,deepseek-v4-pro,0,success
sla-04::row-0034,sla-04,34,qwen3.7-plus,0,success
sla-04::row-0035,sla-04,35,deepseek-v4-flash,0,success
sla-04::row-0036,sla-04,36,qwen3.7-max,0,success
sla-04::row-0037,sla-04,37,glm-5.1,0,success
sla-04::row-0038,sla-04,38,gemini-3.1-pro-preview,0,success
sla-04::row-0039,sla-04,39,claude-opus-4-8,0,success
